community_ab,community_eccc,ab_reading_date,ab_current_aqhi,ab_forecast_today,ab_forecast_tomorrow,ab_forecast_tonight,ab_pulled_at_utc,eccc_current_aqhi,eccc_pulled_at_utc,diff_ab_minus_eccc,abs_diff,flag
Edmonton,Edmonton,2026-07-19 11:00,3.0,3.0,6,4,2026-07-19T17:37:30+00:00,3.0,2026-07-19T17:37:31+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-19 11:00,3.0,4.0,4,4,2026-07-19T17:37:30+00:00,3.0,2026-07-19T17:37:31+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-19 11:00,3.0,3.0,5,3,2026-07-19T17:37:30+00:00,3.0,2026-07-19T17:37:31+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-19 11:00,2.0,4.0,7,7,2026-07-19T17:37:30+00:00,2.0,2026-07-19T17:37:31+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-19 11:00,2.0,4.0,7,7,2026-07-19T17:37:30+00:00,2.0,2026-07-19T17:37:31+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-19 11:00,3.0,4.0,3,4,2026-07-19T17:37:30+00:00,3.0,2026-07-19T17:37:31+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-19 11:00,3.0,4.0,3,4,2026-07-19T17:37:30+00:00,3.0,2026-07-19T17:37:31+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-19 11:00,3.0,4.0,4,4,2026-07-19T17:37:30+00:00,3.0,2026-07-19T17:37:31+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-19 10:00,2.0,2.0,6,4,2026-07-19T17:37:30+00:00,1.0,2026-07-19T17:37:31+00:00,1.0,1.0,Minor difference
Drayton Valley,Drayton Valley,2026-07-19 11:00,2.0,3.0,5,3,2026-07-19T17:37:30+00:00,2.0,2026-07-19T17:37:31+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-19 11:00,2.0,3.0,6,4,2026-07-19T17:37:30+00:00,2.0,2026-07-19T17:37:31+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-19 11:00,2.0,3.0,6,4,2026-07-19T17:37:30+00:00,,,,,OK
Edmonton,Edmonton,2026-07-19 12:00,3.0,3.0,6,4,2026-07-19T18:35:56+00:00,3.0,2026-07-19T18:35:57+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-19 12:00,4.0,4.0,4,4,2026-07-19T18:35:56+00:00,4.0,2026-07-19T18:35:57+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-19 12:00,3.0,3.0,5,3,2026-07-19T18:35:56+00:00,3.0,2026-07-19T18:35:57+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-19 12:00,3.0,4.0,7,7,2026-07-19T18:35:56+00:00,3.0,2026-07-19T18:35:57+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-19 12:00,2.0,4.0,7,7,2026-07-19T18:35:56+00:00,2.0,2026-07-19T18:35:57+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-19 12:00,4.0,4.0,3,4,2026-07-19T18:35:56+00:00,4.0,2026-07-19T18:35:57+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-19 12:00,4.0,4.0,3,4,2026-07-19T18:35:56+00:00,4.0,2026-07-19T18:35:57+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-19 12:00,3.0,4.0,4,4,2026-07-19T18:35:56+00:00,3.0,2026-07-19T18:35:57+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-19 12:00,3.0,2.0,6,4,2026-07-19T18:35:56+00:00,3.0,2026-07-19T18:35:57+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-19 12:00,2.0,3.0,5,3,2026-07-19T18:35:56+00:00,2.0,2026-07-19T18:35:57+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-19 12:00,2.0,3.0,6,4,2026-07-19T18:35:56+00:00,2.0,2026-07-19T18:35:57+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-19 12:00,3.0,3.0,6,4,2026-07-19T18:35:56+00:00,,,,,OK
Edmonton,Edmonton,2026-07-19 13:00,3.0,3.0,6,4,2026-07-19T19:41:10+00:00,3.0,2026-07-19T19:41:10+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-19 13:00,4.0,4.0,4,4,2026-07-19T19:41:10+00:00,4.0,2026-07-19T19:41:10+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-19 13:00,3.0,3.0,5,3,2026-07-19T19:41:10+00:00,3.0,2026-07-19T19:41:10+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-19 13:00,3.0,4.0,7,7,2026-07-19T19:41:10+00:00,3.0,2026-07-19T19:41:10+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-19 13:00,2.0,4.0,7,7,2026-07-19T19:41:10+00:00,2.0,2026-07-19T19:41:10+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-19 13:00,4.0,4.0,3,4,2026-07-19T19:41:10+00:00,4.0,2026-07-19T19:41:10+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-19 13:00,4.0,4.0,3,4,2026-07-19T19:41:10+00:00,4.0,2026-07-19T19:41:10+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-19 13:00,4.0,4.0,4,4,2026-07-19T19:41:10+00:00,4.0,2026-07-19T19:41:10+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-19 13:00,3.0,2.0,6,4,2026-07-19T19:41:10+00:00,3.0,2026-07-19T19:41:10+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-19 13:00,2.0,3.0,5,3,2026-07-19T19:41:10+00:00,2.0,2026-07-19T19:41:10+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-19 13:00,2.0,3.0,6,4,2026-07-19T19:41:10+00:00,2.0,2026-07-19T19:41:10+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-19 13:00,2.0,3.0,6,4,2026-07-19T19:41:10+00:00,,,,,OK
Edmonton,Edmonton,2026-07-19 14:00,3.0,3.0,6,4,2026-07-19T20:31:48+00:00,3.0,2026-07-19T20:31:48+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-19 14:00,4.0,4.0,4,4,2026-07-19T20:31:48+00:00,4.0,2026-07-19T20:31:48+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-19 14:00,3.0,3.0,5,3,2026-07-19T20:31:48+00:00,3.0,2026-07-19T20:31:48+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-19 14:00,3.0,4.0,7,7,2026-07-19T20:31:48+00:00,3.0,2026-07-19T20:31:48+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-19 14:00,2.0,4.0,7,7,2026-07-19T20:31:48+00:00,2.0,2026-07-19T20:31:48+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-19 14:00,4.0,4.0,3,4,2026-07-19T20:31:48+00:00,4.0,2026-07-19T20:31:48+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-19 14:00,4.0,4.0,3,4,2026-07-19T20:31:48+00:00,4.0,2026-07-19T20:31:48+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-19 14:00,4.0,4.0,4,4,2026-07-19T20:31:48+00:00,4.0,2026-07-19T20:31:48+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-19 14:00,3.0,2.0,6,4,2026-07-19T20:31:48+00:00,3.0,2026-07-19T20:31:48+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-19 14:00,2.0,3.0,5,3,2026-07-19T20:31:48+00:00,2.0,2026-07-19T20:31:48+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-19 14:00,2.0,3.0,6,4,2026-07-19T20:31:48+00:00,2.0,2026-07-19T20:31:48+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-19 14:00,2.0,3.0,6,4,2026-07-19T20:31:48+00:00,,,,,OK
Edmonton,Edmonton,2026-07-19 15:00,3.0,3.0,6,4,2026-07-19T21:34:22+00:00,3.0,2026-07-19T21:34:22+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-19 15:00,4.0,4.0,4,4,2026-07-19T21:34:22+00:00,4.0,2026-07-19T21:34:22+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-19 15:00,3.0,3.0,5,3,2026-07-19T21:34:22+00:00,3.0,2026-07-19T21:34:22+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-19 15:00,3.0,4.0,7,7,2026-07-19T21:34:22+00:00,3.0,2026-07-19T21:34:22+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-19 15:00,2.0,4.0,7,7,2026-07-19T21:34:22+00:00,2.0,2026-07-19T21:34:22+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-19 15:00,4.0,4.0,3,4,2026-07-19T21:34:22+00:00,4.0,2026-07-19T21:34:22+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-19 15:00,4.0,4.0,3,4,2026-07-19T21:34:22+00:00,4.0,2026-07-19T21:34:22+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-19 15:00,4.0,4.0,4,4,2026-07-19T21:34:22+00:00,4.0,2026-07-19T21:34:22+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-19 15:00,3.0,2.0,6,4,2026-07-19T21:34:22+00:00,3.0,2026-07-19T21:34:22+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-19 15:00,2.0,3.0,5,3,2026-07-19T21:34:22+00:00,2.0,2026-07-19T21:34:22+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-19 15:00,2.0,3.0,6,4,2026-07-19T21:34:22+00:00,2.0,2026-07-19T21:34:22+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-19 15:00,2.0,3.0,6,4,2026-07-19T21:34:22+00:00,,,,,OK
Edmonton,Edmonton,2026-07-19 16:00,2.0,3.0,6,4,2026-07-19T22:34:34+00:00,2.0,2026-07-19T22:34:34+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-19 16:00,4.0,4.0,4,4,2026-07-19T22:34:34+00:00,4.0,2026-07-19T22:34:34+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-19 16:00,3.0,3.0,5,3,2026-07-19T22:34:34+00:00,3.0,2026-07-19T22:34:34+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-19 16:00,4.0,4.0,7,7,2026-07-19T22:34:34+00:00,3.0,2026-07-19T22:34:34+00:00,1.0,1.0,Minor difference
Grande Prairie,Grande Prairie,2026-07-19 16:00,4.0,4.0,7,7,2026-07-19T22:34:34+00:00,6.0,2026-07-19T22:34:34+00:00,-2.0,2.0,Significant difference
Lethbridge,Lethbridge,2026-07-19 16:00,4.0,4.0,3,4,2026-07-19T22:34:34+00:00,4.0,2026-07-19T22:34:34+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-19 16:00,4.0,4.0,3,4,2026-07-19T22:34:34+00:00,4.0,2026-07-19T22:34:34+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-19 16:00,4.0,4.0,4,4,2026-07-19T22:34:34+00:00,4.0,2026-07-19T22:34:34+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-19 15:00,3.0,2.0,6,4,2026-07-19T22:34:34+00:00,3.0,2026-07-19T22:34:34+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-19 16:00,2.0,3.0,5,3,2026-07-19T22:34:34+00:00,2.0,2026-07-19T22:34:34+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-19 16:00,2.0,3.0,6,4,2026-07-19T22:34:34+00:00,2.0,2026-07-19T22:34:34+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-19 16:00,2.0,3.0,6,4,2026-07-19T22:34:34+00:00,,,,,OK
Edmonton,Edmonton,2026-07-19 17:00,2.0,,7,3,2026-07-19T23:36:31+00:00,2.0,2026-07-19T23:36:31+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-19 17:00,5.0,,4,4,2026-07-19T23:36:31+00:00,5.0,2026-07-19T23:36:31+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-19 17:00,3.0,,4,3,2026-07-19T23:36:31+00:00,3.0,2026-07-19T23:36:31+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-19 17:00,3.0,,7,7,2026-07-19T23:36:31+00:00,3.0,2026-07-19T23:36:31+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-19 17:00,15.0,,8,7,2026-07-19T23:36:31+00:00,11.0,2026-07-19T23:36:31+00:00,4.0,4.0,Major difference
Lethbridge,Lethbridge,2026-07-19 17:00,4.0,,3,4,2026-07-19T23:36:31+00:00,4.0,2026-07-19T23:36:31+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-19 17:00,4.0,,3,4,2026-07-19T23:36:31+00:00,4.0,2026-07-19T23:36:31+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-19 17:00,4.0,,4,4,2026-07-19T23:36:31+00:00,4.0,2026-07-19T23:36:31+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-19 17:00,3.0,,7,3,2026-07-19T23:36:31+00:00,3.0,2026-07-19T23:36:31+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-19 17:00,2.0,,7,3,2026-07-19T23:36:31+00:00,2.0,2026-07-19T23:36:31+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-19 17:00,2.0,,7,3,2026-07-19T23:36:31+00:00,2.0,2026-07-19T23:36:31+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-19 17:00,2.0,,7,3,2026-07-19T23:36:31+00:00,,,,,OK
Edmonton,Edmonton,2026-07-19 18:00,2.0,,7,3,2026-07-20T00:57:31+00:00,2.0,2026-07-20T00:57:32+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-19 18:00,5.0,,4,4,2026-07-20T00:57:31+00:00,5.0,2026-07-20T00:57:32+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-19 18:00,3.0,,4,3,2026-07-20T00:57:31+00:00,3.0,2026-07-20T00:57:32+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-19 18:00,3.0,,7,7,2026-07-20T00:57:31+00:00,3.0,2026-07-20T00:57:32+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-19 18:00,15.0,,9,11,2026-07-20T00:57:31+00:00,11.0,2026-07-20T00:57:32+00:00,4.0,4.0,Major difference
Lethbridge,Lethbridge,2026-07-19 18:00,4.0,,3,4,2026-07-20T00:57:31+00:00,4.0,2026-07-20T00:57:32+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-19 18:00,4.0,,3,4,2026-07-20T00:57:31+00:00,4.0,2026-07-20T00:57:32+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-19 18:00,4.0,,4,4,2026-07-20T00:57:31+00:00,4.0,2026-07-20T00:57:32+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-19 18:00,3.0,,7,3,2026-07-20T00:57:31+00:00,3.0,2026-07-20T00:57:32+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-19 18:00,2.0,,7,3,2026-07-20T00:57:31+00:00,2.0,2026-07-20T00:57:32+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-19 18:00,2.0,,7,3,2026-07-20T00:57:31+00:00,2.0,2026-07-20T00:57:32+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-19 18:00,2.0,,7,3,2026-07-20T00:57:31+00:00,,,,,OK
Edmonton,Edmonton,2026-07-19 19:00,2.0,,7,3,2026-07-20T01:58:37+00:00,2.0,2026-07-20T01:58:37+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-19 19:00,5.0,,4,4,2026-07-20T01:58:37+00:00,5.0,2026-07-20T01:58:37+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-19 19:00,2.0,,4,3,2026-07-20T01:58:37+00:00,2.0,2026-07-20T01:58:37+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-19 19:00,3.0,,7,7,2026-07-20T01:58:37+00:00,3.0,2026-07-20T01:58:37+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-19 19:00,17.0,,9,11,2026-07-20T01:58:37+00:00,11.0,2026-07-20T01:58:37+00:00,6.0,6.0,Major difference
Lethbridge,Lethbridge,2026-07-19 19:00,4.0,,3,4,2026-07-20T01:58:37+00:00,4.0,2026-07-20T01:58:37+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-19 19:00,4.0,,3,4,2026-07-20T01:58:37+00:00,4.0,2026-07-20T01:58:37+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-19 19:00,4.0,,4,4,2026-07-20T01:58:37+00:00,4.0,2026-07-20T01:58:37+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-19 19:00,3.0,,7,3,2026-07-20T01:58:37+00:00,3.0,2026-07-20T01:58:37+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-19 19:00,2.0,,7,3,2026-07-20T01:58:37+00:00,2.0,2026-07-20T01:58:37+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-19 19:00,2.0,,7,3,2026-07-20T01:58:37+00:00,2.0,2026-07-20T01:58:37+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-19 19:00,2.0,,7,3,2026-07-20T01:58:37+00:00,,,,,OK
Edmonton,Edmonton,2026-07-19 20:00,2.0,,7,3,2026-07-20T03:26:07+00:00,2.0,2026-07-20T03:26:07+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-19 20:00,4.0,,4,4,2026-07-20T03:26:07+00:00,4.0,2026-07-20T03:26:07+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-19 20:00,2.0,,4,3,2026-07-20T03:26:07+00:00,2.0,2026-07-20T03:26:07+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-19 20:00,3.0,,7,7,2026-07-20T03:26:07+00:00,3.0,2026-07-20T03:26:07+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-19 20:00,18.0,,9,11,2026-07-20T03:26:07+00:00,11.0,2026-07-20T03:26:07+00:00,7.0,7.0,Major difference
Lethbridge,Lethbridge,2026-07-19 21:00,4.0,,3,4,2026-07-20T03:26:07+00:00,4.0,2026-07-20T03:26:07+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-19 20:00,4.0,,3,4,2026-07-20T03:26:07+00:00,4.0,2026-07-20T03:26:07+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-19 20:00,4.0,,4,4,2026-07-20T03:26:07+00:00,4.0,2026-07-20T03:26:07+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-19 21:00,3.0,,7,3,2026-07-20T03:26:07+00:00,3.0,2026-07-20T03:26:07+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-19 20:00,2.0,,7,3,2026-07-20T03:26:07+00:00,2.0,2026-07-20T03:26:07+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-19 20:00,2.0,,7,3,2026-07-20T03:26:07+00:00,2.0,2026-07-20T03:26:07+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-19 21:00,2.0,,7,3,2026-07-20T03:26:07+00:00,,,,,OK
Edmonton,Edmonton,2026-07-19 23:00,2.0,,7,3,2026-07-20T05:29:02+00:00,2.0,2026-07-20T05:29:03+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-19 23:00,3.0,,4,4,2026-07-20T05:29:02+00:00,3.0,2026-07-20T05:29:03+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-19 23:00,2.0,,4,3,2026-07-20T05:29:02+00:00,2.0,2026-07-20T05:29:03+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-19 23:00,3.0,,7,7,2026-07-20T05:29:02+00:00,2.0,2026-07-20T05:29:03+00:00,1.0,1.0,Minor difference
Grande Prairie,Grande Prairie,2026-07-19 23:00,14.0,,9,11,2026-07-20T05:29:02+00:00,11.0,2026-07-20T05:29:03+00:00,3.0,3.0,Major difference
Lethbridge,Lethbridge,2026-07-19 23:00,4.0,,3,4,2026-07-20T05:29:02+00:00,4.0,2026-07-20T05:29:03+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-19 23:00,4.0,,3,4,2026-07-20T05:29:02+00:00,4.0,2026-07-20T05:29:03+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-19 23:00,2.0,,4,4,2026-07-20T05:29:02+00:00,2.0,2026-07-20T05:29:03+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-19 23:00,3.0,,7,3,2026-07-20T05:29:02+00:00,3.0,2026-07-20T05:29:03+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-19 23:00,2.0,,7,3,2026-07-20T05:29:02+00:00,2.0,2026-07-20T05:29:03+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-19 23:00,2.0,,7,3,2026-07-20T05:29:02+00:00,2.0,2026-07-20T05:29:03+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-19 23:00,2.0,,7,3,2026-07-20T05:29:02+00:00,,,,,OK
Edmonton,Edmonton,2026-07-20 00:00,2.0,,7,3,2026-07-20T07:22:58+00:00,2.0,2026-07-20T07:22:59+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-20 00:00,2.0,,4,4,2026-07-20T07:22:58+00:00,2.0,2026-07-20T07:22:59+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-20 00:00,2.0,,4,3,2026-07-20T07:22:58+00:00,2.0,2026-07-20T07:22:59+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-20 00:00,6.0,,9,9,2026-07-20T07:22:58+00:00,6.0,2026-07-20T07:22:59+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-20 00:00,12.0,,9,11,2026-07-20T07:22:58+00:00,11.0,2026-07-20T07:22:59+00:00,1.0,1.0,Minor difference
Lethbridge,Lethbridge,2026-07-20 01:00,4.0,,3,4,2026-07-20T07:22:58+00:00,4.0,2026-07-20T07:22:59+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-20 00:00,4.0,,3,4,2026-07-20T07:22:58+00:00,4.0,2026-07-20T07:22:59+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-20 00:00,2.0,,4,4,2026-07-20T07:22:58+00:00,2.0,2026-07-20T07:22:59+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-20 01:00,3.0,,7,3,2026-07-20T07:22:58+00:00,3.0,2026-07-20T07:22:59+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-20 00:00,2.0,,7,3,2026-07-20T07:22:58+00:00,2.0,2026-07-20T07:22:59+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-20 00:00,2.0,,7,3,2026-07-20T07:22:58+00:00,2.0,2026-07-20T07:22:59+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-20 01:00,1.0,,7,3,2026-07-20T07:22:58+00:00,,,,,OK
Edmonton,Edmonton,2026-07-20 02:00,2.0,,7,3,2026-07-20T09:25:44+00:00,3.0,2026-07-20T09:25:45+00:00,-1.0,1.0,Minor difference
Calgary,Calgary,2026-07-20 02:00,2.0,,4,4,2026-07-20T09:25:44+00:00,2.0,2026-07-20T09:25:45+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-20 02:00,2.0,,4,3,2026-07-20T09:25:44+00:00,2.0,2026-07-20T09:25:45+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-20 02:00,22.0,,9,9,2026-07-20T09:25:44+00:00,11.0,2026-07-20T09:25:45+00:00,11.0,11.0,Major difference
Grande Prairie,Grande Prairie,2026-07-20 02:00,10.0,,9,11,2026-07-20T09:25:44+00:00,10.0,2026-07-20T09:25:45+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-20 03:00,3.0,,3,4,2026-07-20T09:25:44+00:00,3.0,2026-07-20T09:25:45+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-20 02:00,3.0,,3,4,2026-07-20T09:25:44+00:00,3.0,2026-07-20T09:25:45+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-20 02:00,2.0,,4,4,2026-07-20T09:25:44+00:00,2.0,2026-07-20T09:25:45+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-20 03:00,2.0,,7,3,2026-07-20T09:25:44+00:00,2.0,2026-07-20T09:25:45+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-20 02:00,2.0,,7,3,2026-07-20T09:25:44+00:00,2.0,2026-07-20T09:25:45+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-20 02:00,2.0,,7,3,2026-07-20T09:25:44+00:00,2.0,2026-07-20T09:25:45+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-20 03:00,2.0,,7,3,2026-07-20T09:25:44+00:00,,,,,OK
Edmonton,Edmonton,2026-07-20 04:00,5.0,,7,3,2026-07-20T11:16:35+00:00,5.0,2026-07-20T11:16:35+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-20 04:00,2.0,,4,4,2026-07-20T11:16:35+00:00,2.0,2026-07-20T11:16:35+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-20 04:00,3.0,,4,3,2026-07-20T11:16:35+00:00,3.0,2026-07-20T11:16:35+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-20 04:00,8.0,,9,9,2026-07-20T11:16:35+00:00,11.0,2026-07-20T11:16:35+00:00,-3.0,3.0,Major difference
Grande Prairie,Grande Prairie,2026-07-20 03:00,9.0,,9,11,2026-07-20T11:16:35+00:00,9.0,2026-07-20T11:16:35+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-20 03:00,3.0,,3,4,2026-07-20T11:16:35+00:00,2.0,2026-07-20T11:16:35+00:00,1.0,1.0,Minor difference
Medicine Hat,Medicine Hat,2026-07-20 04:00,2.0,,3,4,2026-07-20T11:16:35+00:00,2.0,2026-07-20T11:16:35+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-20 04:00,2.0,,4,4,2026-07-20T11:16:35+00:00,2.0,2026-07-20T11:16:35+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-20 04:00,2.0,,7,3,2026-07-20T11:16:35+00:00,2.0,2026-07-20T11:16:35+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-20 04:00,2.0,,7,3,2026-07-20T11:16:35+00:00,2.0,2026-07-20T11:16:35+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-20 04:00,2.0,,7,3,2026-07-20T11:16:35+00:00,2.0,2026-07-20T11:16:35+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-20 04:00,3.0,,7,3,2026-07-20T11:16:35+00:00,,,,,OK
